2018-05-31;1.50729;1.90469
2018-06-01;1.3029;1.86527
2018-06-04;1.16571;1.78956
2018-06-05;1.01059;1.68911
2018-06-06;0.836189;1.56115
2018-06-07;0.709332;1.42289
2018-06-08;0.551727;1.27477
2018-06-11;0.476284;1.12169
2018-06-12;0.411644;0.970758
2018-06-13;0.402988;0.837465
2018-06-14;0.397545;0.726491
2018-06-15;0.382107;0.634412
2018-06-18;0.381981;0.556039
2018-06-19;0.376247;0.492604
2018-06-20;0.345173;0.443503
2018-06-21;0.262177;0.398787
2018-06-22;0.126732;0.356288
2018-06-25;-0.010643;0.307595
2018-06-26;-0.131016;0.253329
2018-06-27;-0.213203;0.19171
2018-06-28;-0.292274;0.122728
2018-06-29;-0.376598;0.0468575
2018-07-02;-0.468445;-0.0381851
2018-07-03;-0.527653;-0.128575
2018-07-05;-0.568062;-0.219899
2018-07-06;-0.579319;-0.304048
2018-07-09;-0.522762;-0.368998
2018-07-10;-0.474789;-0.415412
2018-07-11;-0.444088;-0.446719
2018-07-12;-0.329353;-0.458334
2018-07-13;-0.183178;-0.447425
2018-07-16;-0.0577507;-0.41554
2018-07-17;0.0474396;-0.363952
2018-07-18;0.152328;-0.295953
2018-07-19;0.245579;-0.214589
2018-07-20;0.341042;-0.122553
2018-07-23;0.423214;-0.0279556
2018-07-24;0.538528;0.0733761
2018-07-25;0.614891;0.179274
2018-07-26;0.652126;0.277422
2018-07-27;0.645451;0.360285
2018-07-30;0.645531;0.430613
2018-07-31;0.625038;0.488373
2018-08-01;0.669289;0.540069
2018-08-02;0.751526;0.590664
2018-08-03;0.865177;0.643077
2018-08-06;0.991882;0.699944
2018-08-07;1.09792;0.755883
2018-08-08;1.19897;0.814291
2018-08-09;1.328;0.881878
2018-08-10;1.43164;0.960497
2018-08-13;1.51772;1.04772
2018-08-14;1.59746;1.14496
2018-08-15;1.71322;1.24935
2018-08-16;1.91914;1.36611
2018-08-17;2.15234;1.49483
2018-08-20;2.23452;1.61909
2018-08-21;2.17928;1.72723
2018-08-22;2.11635;1.81897
2018-08-23;2.04415;1.89058
2018-08-24;1.96537;1.94395
2018-08-27;1.94149;1.98633
2018-08-28;1.89767;2.01635
2018-08-29;1.87723;2.03275
2018-08-30;1.88344;2.02918
2018-08-31;1.91312;2.00526
2018-09-04;1.95222;1.97703
2018-09-05;1.93259;1.95236
2018-09-06;1.78733;1.91946
2018-09-07;1.59978;1.87503
2018-09-10;1.50062;1.82855
2018-09-11;1.49946;1.78435
2018-09-12;1.49504;1.74408
2018-09-13;1.53022;1.70938
2018-09-14;1.51877;1.67292
2018-09-17;1.42215;1.62382
2018-09-18;1.27776;1.55637
2018-09-19;1.02389;1.4655
2018-09-20;0.800835;1.36685
2018-09-21;0.560291;1.2629
2018-09-24;0.311008;1.14394
2018-09-25;0.14695;1.00869
2018-09-26;0.0652695;0.865715
2018-09-27;0.08535;0.721228
2018-09-28;0.0363503;0.572985
2018-10-01;0.00164032;0.430935
2018-10-02;-0.0834541;0.294813
2018-10-03;-0.108185;0.181606
2018-10-04;-0.0551376;0.0960083
2018-10-05;-0.00389099;0.0395901
2018-10-08;0.080307;0.0165199
2018-10-09;0.181725;0.0199974
2018-10-10;0.296204;0.0430908
2018-10-11;0.349594;0.0695152
2018-10-12;0.411308;0.107011
2018-10-15;0.424915;0.149339
2018-10-16;0.382339;0.195918
2018-10-17;0.316162;0.238353
2018-10-18;0.177925;0.261659
2018-10-19;0.0497932;0.267027
2018-10-22;-0.0927391;0.249723
2018-10-23;-0.229362;0.208614
2018-10-24;-0.318295;0.147164
2018-10-25;-0.377205;0.0744843
2018-10-26;-0.513206;-0.0179672
2018-10-29;-0.613285;-0.121787
2018-10-30;-0.638069;-0.223828
2018-10-31;-0.675655;-0.32301
2018-11-01;-0.662086;-0.407011
2018-11-02;-0.744698;-0.48646
2018-11-05;-0.885765;-0.565763
2018-11-06;-0.97525;-0.640351
2018-11-07;-1.01027;-0.709549
2018-11-08;-1.07104;-0.778932
2018-11-09;-1.1383;-0.841442
2018-11-12;-1.29341;-0.909454
2018-11-13;-1.4563;-0.991277
2018-11-14;-1.65514;-1.08923
2018-11-15;-1.84699;-1.20772
2018-11-16;-1.93464;-1.32671
2018-11-19;-2.22205;-1.46034
2018-11-20;-2.60323;-1.62314
2018-11-21;-2.84444;-1.80655
2018-11-23;-2.93949;-1.9934
2018-11-26;-3.05976;-2.18554
2018-11-27;-3.30629;-2.38683
2018-11-28;-3.49077;-2.59028
2018-11-29;-3.56622;-2.78139
2018-11-30;-3.55218;-2.95191
2018-12-03;-3.43513;-3.10196
2018-12-04;-3.31781;-3.21153
2018-12-06;-3.23819;-3.27503
2018-12-07;-3.22176;-3.31276
2018-12-10;-3.2082;-3.33963
2018-12-11;-2.9601;-3.32967
2018-12-12;-2.67118;-3.26615
2018-12-13;-2.38565;-3.15564
2018-12-14;-2.18512;-3.01753
2018-12-17;-1.98537;-2.86085
2018-12-18;-1.86763;-2.7041
2018-12-19;-1.77106;-2.54943
2018-12-20;-1.71683;-2.39729
2018-12-21;-1.84129;-2.25924
2018-12-24;-2.00602;-2.13903
2018-12-26;-1.99865;-2.04288
2018-12-27;-2.01263;-1.97703
2018-12-28;-1.90163;-1.92862
2018-12-31;-1.85215;-1.89533
2019-01-02;-1.89241;-1.88603
2019-01-03;-2.0822;-1.90749
2019-01-04;-2.21255;-1.95164
2019-01-07;-2.34155;-2.01411
2019-01-08;-2.42796;-2.07278
2019-01-09;-2.42827;-2.115
2019-01-10;-2.32192;-2.14733
2019-01-11;-2.16685;-2.16275
2019-01-14;-1.87116;-2.1597
2019-01-15;-1.68317;-2.14281
2019-01-16;-1.53069;-2.10663
2019-01-17;-1.39609;-2.03802
2019-01-18;-1.31454;-1.94822
2019-01-22;-1.21934;-1.836
2019-01-23;-0.894264;-1.68263
2019-01-24;-0.622559;-1.50206
2019-01-25;-0.352005;-1.30507
2019-01-28;-0.160995;-1.10448
2019-01-29;-0.0103073;-0.918396
2019-01-30;0.227676;-0.727312
2019-01-31;0.450184;-0.529225
2019-02-01;0.68248;-0.321368
2019-02-04;0.841923;-0.105721
2019-02-05;1.0386;0.120073
2019-02-06;1.2028;0.32978
2019-02-07;1.36299;0.528335
2019-02-08;1.52806;0.716341
2019-02-11;1.72256;0.904697
2019-02-12;1.81019;1.08675
2019-02-13;1.86993;1.25097
2019-02-14;1.95367;1.40132
2019-02-15;2.03511;1.53659
2019-02-19;1.98906;1.6513
